date,lp,surface,latitude,longitude,dis24_cleaned,dis24_original
1979-01-02,9991.0,0.0,31.775000000000563,121.07499999999494,9991.0,9991.0
1979-01-03,10008.0,0.0,31.775000000000563,121.07499999999494,10008.0,10008.0
1979-01-04,10063.719,0.0,31.775000000000563,121.07499999999494,10063.719,10063.719
1979-01-05,10146.375,0.0,31.775000000000563,121.07499999999494,10146.375,10146.375
1979-01-06,10235.047,0.0,31.775000000000563,121.07499999999494,10235.047,10235.047
1979-01-07,10314.906,0.0,31.775000000000563,121.07499999999494,10314.906,10314.906
1979-01-08,10379.953,0.0,31.775000000000563,121.07499999999494,10379.953,10379.953
1979-01-09,10418.453,0.0,31.775000000000563,121.07499999999494,10418.453,10418.453
1979-01-10,10408.3125,0.0,31.775000000000563,121.07499999999494,10408.3125,10408.3125
1979-01-11,10342.391,0.0,31.775000000000563,121.07499999999494,10342.391,10342.391
1979-01-12,10250.047,0.0,31.775000000000563,121.07499999999494,10250.047,10250.047
1979-01-13,10212.375,0.0,31.775000000000563,121.07499999999494,10212.375,10212.375
1979-01-14,10274.297,0.0,31.775000000000563,121.07499999999494,10274.297,10274.297
1979-01-15,10377.609,0.0,31.775000000000563,121.07499999999494,10377.609,10377.609
1979-01-16,10475.344,0.0,31.775000000000563,121.07499999999494,10475.344,10475.344
1979-01-17,10534.766,0.0,31.775000000000563,121.07499999999494,10534.766,10534.766
1979-01-18,10501.953,0.0,31.775000000000563,121.07499999999494,10501.953,10501.953
1979-01-19,10375.422,0.0,31.775000000000563,121.07499999999494,10375.422,10375.422
1979-01-20,10208.516,0.0,31.775000000000563,121.07499999999494,10208.516,10208.516
1979-01-21,10051.234,0.0,31.775000000000563,121.07499999999494,10051.234,10051.234
1979-01-22,9934.531,0.0,31.775000000000563,121.07499999999494,9934.531,9934.531
1979-01-23,9880.203,0.0,31.775000000000563,121.07499999999494,9880.203,9880.203
1979-01-24,9891.797,0.0,31.775000000000563,121.07499999999494,9891.797,9891.797
1979-01-25,9934.984,0.0,31.775000000000563,121.07499999999494,9934.984,9934.984
1979-01-26,9961.766,0.0,31.775000000000563,121.07499999999494,9961.766,9961.766
1979-01-27,9946.969,0.0,31.775000000000563,121.07499999999494,9946.969,9946.969
1979-01-28,9881.969,0.0,31.775000000000563,121.07499999999494,9881.969,9881.969
1979-01-29,9782.656,0.0,31.775000000000563,121.07499999999494,9782.656,9782.656
1979-01-30,9697.891,0.0,31.775000000000563,121.07499999999494,9697.891,9697.891
1979-01-31,9655.9375,0.0,31.775000000000563,121.07499999999494,9655.9375,9655.9375
1979-02-01,9659.453,0.0,31.775000000000563,121.07499999999494,9659.453,9659.453
1979-02-02,9733.4375,0.0,31.775000000000563,121.07499999999494,9733.4375,9733.4375
1979-02-03,9901.844,0.0,31.775000000000563,121.07499999999494,9901.844,9901.844
1979-02-04,10123.5,0.0,31.775000000000563,121.07499999999494,10123.5,10123.5
1979-02-05,10324.594,0.0,31.775000000000563,121.07499999999494,10324.594,10324.594
1979-02-06,10434.969,0.0,31.775000000000563,121.07499999999494,10434.969,10434.969
1979-02-07,10446.703,0.0,31.775000000000563,121.07499999999494,10446.703,10446.703
1979-02-08,10413.281,0.0,31.775000000000563,121.07499999999494,10413.281,10413.281
1979-02-09,10389.781,0.0,31.775000000000563,121.07499999999494,10389.781,10389.781
1979-02-10,10406.453,0.0,31.775000000000563,121.07499999999494,10406.453,10406.453
1979-02-11,10450.594,0.0,31.775000000000563,121.07499999999494,10450.594,10450.594
1979-02-12,10473.9375,0.0,31.775000000000563,121.07499999999494,10473.9375,10473.9375
1979-02-13,10435.219,0.0,31.775000000000563,121.07499999999494,10435.219,10435.219
1979-02-14,10332.8125,0.0,31.775000000000563,121.07499999999494,10332.8125,10332.8125
1979-02-15,10198.531,0.0,31.775000000000563,121.07499999999494,10198.531,10198.531
1979-02-16,10059.203,0.0,31.775000000000563,121.07499999999494,10059.203,10059.203
1979-02-17,9925.8125,0.0,31.775000000000563,121.07499999999494,9925.8125,9925.8125
1979-02-18,9808.266,0.0,31.775000000000563,121.07499999999494,9808.266,9808.266
1979-02-19,9707.266,0.0,31.775000000000563,121.07499999999494,9707.266,9707.266
1979-02-20,9627.859,0.0,31.775000000000563,121.07499999999494,9627.859,9627.859
1979-02-21,9579.25,0.0,31.775000000000563,121.07499999999494,9579.25,9579.25
1979-02-22,9592.406,0.0,31.775000000000563,121.07499999999494,9592.406,9592.406
1979-02-23,9769.625,0.0,31.775000000000563,121.07499999999494,9769.625,9769.625
1979-02-24,10308.781,0.0,31.775000000000563,121.07499999999494,10308.781,10308.781
1979-02-25,11523.984,0.0,31.775000000000563,121.07499999999494,11523.984,11523.984
1979-02-26,13474.156,0.0,31.775000000000563,121.07499999999494,13474.156,13474.156
1979-02-27,15304.609,0.0,31.775000000000563,121.07499999999494,15304.609,15304.609
1979-02-28,16236.953,0.0,31.775000000000563,121.07499999999494,16236.953,16236.953
1979-03-01,16565.656,0.0,31.775000000000563,121.07499999999494,16565.656,16565.656
1979-03-02,16706.344,0.0,31.775000000000563,121.07499999999494,16706.344,16706.344
1979-03-03,16914.094,0.0,31.775000000000563,121.07499999999494,16914.094,16914.094
1979-03-04,17294.14,0.0,31.775000000000563,121.07499999999494,17294.14,17294.14
1979-03-05,17566.297,0.0,31.775000000000563,121.07499999999494,17566.297,17566.297
1979-03-06,17459.0,0.0,31.775000000000563,121.07499999999494,17459.0,17459.0
1979-03-07,16988.14,0.0,31.775000000000563,121.07499999999494,16988.14,16988.14
1979-03-08,16298.75,0.0,31.775000000000563,121.07499999999494,16298.75,16298.75
1979-03-09,15529.047,0.0,31.775000000000563,121.07499999999494,15529.047,15529.047
1979-03-10,14824.906,0.0,31.775000000000563,121.07499999999494,14824.906,14824.906
1979-03-11,14016.047,0.0,31.775000000000563,121.07499999999494,14016.047,14016.047
1979-03-12,13282.0625,0.0,31.775000000000563,121.07499999999494,13282.0625,13282.0625
1979-03-13,12881.984,0.0,31.775000000000563,121.07499999999494,12881.984,12881.984
1979-03-14,12801.484,0.0,31.775000000000563,121.07499999999494,12801.484,12801.484
1979-03-15,13025.375,0.0,31.775000000000563,121.07499999999494,13025.375,13025.375
1979-03-16,13280.734,0.0,31.775000000000563,121.07499999999494,13280.734,13280.734
1979-03-17,13381.5625,0.0,31.775000000000563,121.07499999999494,13381.5625,13381.5625
1979-03-18,13447.281,0.0,31.775000000000563,121.07499999999494,13447.281,13447.281
1979-03-19,13603.375,0.0,31.775000000000563,121.07499999999494,13603.375,13603.375
1979-03-20,13896.625,0.0,31.775000000000563,121.07499999999494,13896.625,13896.625
1979-03-21,14569.281,0.0,31.775000000000563,121.07499999999494,14569.281,14569.281
1979-03-22,15563.125,0.0,31.775000000000563,121.07499999999494,15563.125,15563.125
1979-03-23,16465.25,0.0,31.775000000000563,121.07499999999494,16465.25,16465.25
1979-03-24,17188.562,0.0,31.775000000000563,121.07499999999494,17188.562,17188.562
1979-03-25,17724.656,0.0,31.775000000000563,121.07499999999494,17724.656,17724.656
1979-03-26,17952.344,0.0,31.775000000000563,121.07499999999494,17952.344,17952.344
1979-03-27,17831.781,0.0,31.775000000000563,121.07499999999494,17831.781,17831.781
1979-03-28,17358.031,0.0,31.775000000000563,121.07499999999494,17358.031,17358.031
1979-03-29,16842.719,0.0,31.775000000000563,121.07499999999494,16842.719,16842.719
1979-03-30,16670.594,0.0,31.775000000000563,121.07499999999494,16670.594,16670.594
1979-03-31,17100.531,0.0,31.775000000000563,121.07499999999494,17100.531,17100.531
1979-04-01,18244.844,0.0,31.775000000000563,121.07499999999494,18244.844,18244.844
1979-04-02,20579.406,0.0,31.775000000000563,121.07499999999494,20579.406,20579.406
1979-04-03,23862.688,0.0,31.775000000000563,121.07499999999494,23862.688,23862.688
1979-04-04,27657.25,0.0,31.775000000000563,121.07499999999494,27657.25,27657.25
1979-04-05,30692.094,0.0,31.775000000000563,121.07499999999494,30692.094,30692.094
1979-04-06,31572.281,0.0,31.775000000000563,121.07499999999494,31572.281,31572.281
1979-04-07,31196.844,0.0,31.775000000000563,121.07499999999494,31196.844,31196.844
1979-04-08,31064.375,0.0,31.775000000000563,121.07499999999494,31064.375,31064.375
1979-04-09,30881.281,0.0,31.775000000000563,121.07499999999494,30881.281,30881.281
1979-04-10,30214.25,0.0,31.775000000000563,121.07499999999494,30214.25,30214.25
1979-04-11,29318.969,0.0,31.775000000000563,121.07499999999494,29318.969,29318.969
1979-04-12,28357.156,0.0,31.775000000000563,121.07499999999494,28357.156,28357.156
1979-04-13,27323.281,0.0,31.775000000000563,121.07499999999494,27323.281,27323.281
1979-04-14,26501.656,0.0,31.775000000000563,121.07499999999494,26501.656,26501.656
1979-04-15,25988.844,0.0,31.775000000000563,121.07499999999494,25988.844,25988.844
1979-04-16,25640.406,0.0,31.775000000000563,121.07499999999494,25640.406,25640.406
1979-04-17,25220.094,0.0,31.775000000000563,121.07499999999494,25220.094,25220.094
1979-04-18,24478.688,0.0,31.775000000000563,121.07499999999494,24478.688,24478.688
1979-04-19,23484.094,0.0,31.775000000000563,121.07499999999494,23484.094,23484.094
1979-04-20,22569.875,0.0,31.775000000000563,121.07499999999494,22569.875,22569.875
1979-04-21,21992.594,0.0,31.775000000000563,121.07499999999494,21992.594,21992.594
1979-04-22,21816.906,0.0,31.775000000000563,121.07499999999494,21816.906,21816.906
